id,name,slug,collectibles_slug,number,height,weight,featured,detailPageURL,ThumbnailImage,ThumbnailAltText,abilities,type,weakness
907,Floragato,floragato,floragato,0907,0.9,12.2,true,/br/pokedex/floragato,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/907.png,Floragato,Overgrow,grass,"Fire, Ice, Poison, Flying, Bug"
908,Meowscarada,meowscarada,meowscarada,0908,1.5,31.2,true,/br/pokedex/meowscarada,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/908.png,Meowscarada,Overgrow,"grass, dark","Fire, Ice, Fighting, Poison, Flying, Bug, Fairy"
909,Fuecoco,fuecoco,fuecoco,0909,0.4,9.8,true,/br/pokedex/fuecoco,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/909.png,Fuecoco,Blaze,fire,"Water, Ground, Rock"
910,Crocalor,crocalor,crocalor,0910,1,30.7,true,/br/pokedex/crocalor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/910.png,Crocalor,Blaze,fire,"Water, Ground, Rock"
911,Skeledirge,skeledirge,skeledirge,0911,1.6,326.5,true,/br/pokedex/skeledirge,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/911.png,Skeledirge,Blaze,"fire, ghost","Water, Ground, Rock, Ghost, Dark"
912,Quaxly,quaxly,quaxly,0912,0.5,6.1,true,/br/pokedex/quaxly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/912.png,Quaxly,Torrent,water,"Grass, Electric"
913,Quaxwell,quaxwell,quaxwell,0913,1.2,21.5,true,/br/pokedex/quaxwell,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/913.png,Quaxwell,Torrent,water,"Grass, Electric"
914,Quaquaval,quaquaval,quaquaval,0914,1.8,61.9,true,/br/pokedex/quaquaval,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/914.png,Quaquaval,Torrent,"water, fighting","Grass, Electric, Flying, Psychic, Fairy"
915,Lechonk,lechonk,lechonk,0915,0.5,10.2,true,/br/pokedex/lechonk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/915.png,Lechonk,"Gluttony, Aroma Veil",normal,Fighting
916,Oinkologne,oinkologne,oinkologne,0916,1,120,true,/br/pokedex/oinkologne,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/916.png,Oinkologne,"Gluttony, Lingering Aroma",normal,Fighting
917,Tarountula,tarountula,tarountula,0917,0.3,4,true,/br/pokedex/tarountula,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/917.png,Tarountula,Insomnia,bug,"Fire, Flying, Rock"
918,Spidops,spidops,spidops,0918,1,16.5,true,/br/pokedex/spidops,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/918.png,Spidops,Insomnia,bug,"Fire, Flying, Rock"
919,Nymble,nymble,nymble,0919,0.2,1,true,/br/pokedex/nymble,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/919.png,Nymble,Swarm,bug,"Fire, Flying, Rock"
920,Lokix,lokix,lokix,0920,1,17.5,true,/br/pokedex/lokix,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/920.png,Lokix,Swarm,"bug, dark","Fire, Flying, Bug, Rock, Fairy"
921,Pawmi,pawmi,pawmi,0921,0.3,2.5,true,/br/pokedex/pawmi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/921.png,Pawmi,"Static, Natural Cure",electric,Ground
922,Pawmo,pawmo,pawmo,0922,0.4,6.5,true,/br/pokedex/pawmo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/922.png,Pawmo,"Natural Cure, Volt Absorb","electric, fighting","Ground, Psychic, Fairy"
923,Pawmot,pawmot,pawmot,0923,0.9,41,true,/br/pokedex/pawmot,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/923.png,Pawmot,"Natural Cure, Volt Absorb","electric, fighting","Ground, Psychic, Fairy"
924,Tandemaus,tandemaus,tandemaus,0924,0.3,1.8,true,/br/pokedex/tandemaus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/924.png,Tandemaus,"Run Away, Pickup",normal,Fighting
925,Maushold,maushold,maushold,0925,0.3,2.8,true,/br/pokedex/maushold,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/925.png,Maushold,"Cheek Pouch, Friend Guard",normal,Fighting
926,Fidough,fidough,fidough,0926,0.3,10.9,true,/br/pokedex/fidough,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/926.png,Fidough,Own Tempo,fairy,"Poison, Steel"
927,Dachsbun,dachsbun,dachsbun,0927,0.5,14.9,true,/br/pokedex/dachsbun,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/927.png,Dachsbun,Well-Baked Body,fairy,"Poison, Steel"
928,Smoliv,smoliv,smoliv,0928,0.3,6.5,true,/br/pokedex/smoliv,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/928.png,Smoliv,Early Bird,"grass, normal","Fire, Ice, Fighting, Poison, Flying, Bug"
929,Dolliv,dolliv,dolliv,0929,0.6,11.9,true,/br/pokedex/dolliv,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/929.png,Dolliv,Early Bird,"grass, normal","Fire, Ice, Fighting, Poison, Flying, Bug"
930,Arboliva,arboliva,arboliva,0930,1.4,48.2,true,/br/pokedex/arboliva,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/930.png,Arboliva,Seed Sower,"grass, normal","Fire, Ice, Fighting, Poison, Flying, Bug"
931,Squawkabilly,squawkabilly,squawkabilly,0931,0.6,2.4,true,/br/pokedex/squawkabilly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/931.png,Squawkabilly,"Intimidate, Hustle","normal, flying","Electric, Ice, Rock"
932,Nacli,nacli,nacli,0932,0.4,16,true,/br/pokedex/nacli,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/932.png,Nacli,"Sturdy, Purifying Salt",rock,"Water, Grass, Fighting, Ground, Steel"
933,Naclstack,naclstack,naclstack,0933,0.6,105,true,/br/pokedex/naclstack,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/933.png,Naclstack,"Sturdy, Purifying Salt",rock,"Water, Grass, Fighting, Ground, Steel"
934,Garganacl,garganacl,garganacl,0934,2.3,240,true,/br/pokedex/garganacl,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/934.png,Garganacl,"Sturdy, Purifying Salt",rock,"Water, Grass, Fighting, Ground, Steel"
935,Charcadet,charcadet,charcadet,0935,0.6,10.5,true,/br/pokedex/charcadet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/935.png,Charcadet,Flash Fire,fire,"Water, Ground, Rock"
936,Armarouge,armarouge,armarouge,0936,1.5,85,true,/br/pokedex/armarouge,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/936.png,Armarouge,Flash Fire,"fire, psychic","Water, Ground, Rock, Ghost, Dark"
937,Ceruledge,ceruledge,ceruledge,0937,1.6,62,true,/br/pokedex/ceruledge,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/937.png,Ceruledge,Flash Fire,"fire, ghost","Water, Ground, Rock, Ghost, Dark"
938,Tadbulb,tadbulb,tadbulb,0938,0.3,0.4,true,/br/pokedex/tadbulb,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/938.png,Tadbulb,"Static, Own Tempo",electric,Ground
939,Bellibolt,bellibolt,bellibolt,0939,1.2,113,true,/br/pokedex/bellibolt,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/939.png,Bellibolt,"Static, Electromorphosis",electric,Ground
940,Wattrel,wattrel,wattrel,0940,0.4,3.6,true,/br/pokedex/wattrel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/940.png,Wattrel,"Volt Absorb, Wind Power","electric, flying","Ice, Rock"
941,Kilowattrel,kilowattrel,kilowattrel,0941,1.4,38.6,true,/br/pokedex/kilowattrel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/941.png,Kilowattrel,"Volt Absorb, Wind Power","electric, flying","Ice, Rock"
942,Maschiff,maschiff,maschiff,0942,0.5,16,true,/br/pokedex/maschiff,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/942.png,Maschiff,"Run Away, Intimidate",dark,"Fighting, Bug, Fairy"
943,Mabosstiff,mabosstiff,mabosstiff,0943,1.1,61,true,/br/pokedex/mabosstiff,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/943.png,Mabosstiff,"Intimidate, Guard Dog",dark,"Fighting, Bug, Fairy"
944,Shroodle,shroodle,shroodle,0944,0.2,0.7,true,/br/pokedex/shroodle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/944.png,Shroodle,"Unburden, Pickpocket","poison, normal","Ground, Psychic"
945,Grafaiai,grafaiai,grafaiai,0945,0.7,27.2,true,/br/pokedex/grafaiai,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/945.png,Grafaiai,"Unburden, Poison Touch","poison, normal","Ground, Psychic"
946,Bramblin,bramblin,bramblin,0946,0.6,0.6,true,/br/pokedex/bramblin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/946.png,Bramblin,Wind Rider,"grass, ghost","Fire, Ice, Flying, Ghost, Dark"
947,Brambleghast,brambleghast,brambleghast,0947,1.2,6,true,/br/pokedex/brambleghast,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/947.png,Brambleghast,Wind Rider,"grass, ghost","Fire, Ice, Flying, Ghost, Dark"
948,Toedscool,toedscool,toedscool,0948,0.9,33,true,/br/pokedex/toedscool,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/948.png,Toedscool,Mycelium Might,"ground, grass","Fire, Ice, Flying, Bug"
949,Toedscruel,toedscruel,toedscruel,0949,1.9,58,true,/br/pokedex/toedscruel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/949.png,Toedscruel,Mycelium Might,"ground, grass","Fire, Ice, Flying, Bug"
950,Klawf,klawf,klawf,0950,1.3,79,true,/br/pokedex/klawf,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/950.png,Klawf,"Shell Armor, Anger Shell",rock,"Water, Grass, Fighting, Ground, Steel"
951,Capsakid,capsakid,capsakid,0951,0.3,3,true,/br/pokedex/capsakid,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/951.png,Capsakid,"Chlorophyll, Insomnia",grass,"Fire, Ice, Poison, Flying, Bug"
952,Scovillain,scovillain,scovillain,0952,0.9,15,true,/br/pokedex/scovillain,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/952.png,Scovillain,"Chlorophyll, Insomnia","grass, fire","Poison, Flying, Rock"
953,Rellor,rellor,rellor,0953,0.2,1,true,/br/pokedex/rellor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/953.png,Rellor,Compound Eyes,bug,"Fire, Flying, Rock"
954,Rabsca,rabsca,rabsca,0954,0.3,3.5,true,/br/pokedex/rabsca,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/954.png,Rabsca,Synchronize,"bug, psychic","Fire, Flying, Bug, Rock, Ghost, Dark"
955,Flittle,flittle,flittle,0955,0.2,1.5,true,/br/pokedex/flittle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/955.png,Flittle,"Frisk, Anticipation",psychic,"Bug, Ghost, Dark"
956,Espathra,espathra,espathra,0956,1.9,90,true,/br/pokedex/espathra,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/956.png,Espathra,"Frisk, Opportunist",psychic,"Bug, Ghost, Dark"
957,Tinkatink,tinkatink,tinkatink,0957,0.4,8.9,true,/br/pokedex/tinkatink,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/957.png,Tinkatink,"Own Tempo, Mold Breaker","fairy, steel","Fire, Ground"
958,Tinkatuff,tinkatuff,tinkatuff,0958,0.7,59.1,true,/br/pokedex/tinkatuff,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/958.png,Tinkatuff,"Own Tempo, Mold Breaker","fairy, steel","Fire, Ground"
959,Tinkaton,tinkaton,tinkaton,0959,0.7,112.8,true,/br/pokedex/tinkaton,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/959.png,Tinkaton,"Own Tempo, Mold Breaker","fairy, steel","Fire, Ground"
960,Wiglett,wiglett,wiglett,0960,1.2,1.8,true,/br/pokedex/wiglett,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/960.png,Wiglett,"Gooey, Rattled",water,"Grass, Electric"
961,Wugtrio,wugtrio,wugtrio,0961,1.2,5.4,true,/br/pokedex/wugtrio,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/961.png,Wugtrio,"Gooey, Rattled",water,"Grass, Electric"
962,Bombirdier,bombirdier,bombirdier,0962,1.5,42.9,true,/br/pokedex/bombirdier,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/962.png,Bombirdier,"Keen Eye, Big Pecks","flying, dark","Electric, Ice, Rock, Fairy"
963,Finizen,finizen,finizen,0963,1.3,60.2,true,/br/pokedex/finizen,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/963.png,Finizen,Water Veil,water,"Grass, Electric"
964,Palafin,palafin,palafin,0964,1.3,60.2,true,/br/pokedex/palafin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/964.png,Palafin,Zero to Hero,water,"Grass, Electric"
965,Varoom,varoom,varoom,0965,1,35,true,/br/pokedex/varoom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/965.png,Varoom,Overcoat,"steel, poison","Fire, Ground"
966,Revavroom,revavroom,revavroom,0966,1.8,120,true,/br/pokedex/revavroom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/966.png,Revavroom,Overcoat,"steel, poison","Fire, Ground"
967,Cyclizar,cyclizar,cyclizar,0967,1.6,63,true,/br/pokedex/cyclizar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/967.png,Cyclizar,Shed Skin,"dragon, normal","Ice, Fighting, Dragon, Fairy"
968,Orthworm,orthworm,orthworm,0968,2.5,310,true,/br/pokedex/orthworm,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/968.png,Orthworm,Earth Eater,steel,"Fire, Fighting, Ground"
969,Glimmet,glimmet,glimmet,0969,0.7,8,true,/br/pokedex/glimmet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/969.png,Glimmet,Toxic Debris,"rock, poison","Water, Ground, Psychic, Steel"
970,Glimmora,glimmora,glimmora,0970,1.5,45,true,/br/pokedex/glimmora,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/970.png,Glimmora,Toxic Debris,"rock, poison","Water, Ground, Psychic, Steel"
971,Greavard,greavard,greavard,0971,0.6,35,true,/br/pokedex/greavard,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/971.png,Greavard,Pickup,ghost,"Ghost, Dark"
972,Houndstone,houndstone,houndstone,0972,2,15,true,/br/pokedex/houndstone,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/972.png,Houndstone,Sand Rush,ghost,"Ghost, Dark"
973,Flamigo,flamigo,flamigo,0973,1.6,37,true,/br/pokedex/flamigo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/973.png,Flamigo,"Tangled Feet, Scrappy","flying, fighting","Electric, Ice, Flying, Psychic, Fairy"
974,Cetoddle,cetoddle,cetoddle,0974,1.2,45,true,/br/pokedex/cetoddle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/974.png,Cetoddle,"Thick Fat, Snow Cloak",ice,"Fire, Fighting, Rock, Steel"
975,Cetitan,cetitan,cetitan,0975,4.5,700,true,/br/pokedex/cetitan,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/975.png,Cetitan,"Thick Fat, Slush Rush",ice,"Fire, Fighting, Rock, Steel"
976,Veluza,veluza,veluza,0976,2.5,90,true,/br/pokedex/veluza,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/976.png,Veluza,Mold Breaker,"water, psychic","Grass, Electric, Bug, Ghost, Dark"
977,Dondozo,dondozo,dondozo,0977,12,220,true,/br/pokedex/dondozo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/977.png,Dondozo,"Oblivious, Unaware",water,"Grass, Electric"
978,Tatsugiri,tatsugiri,tatsugiri,0978,0.3,8,true,/br/pokedex/tatsugiri,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/978.png,Tatsugiri,Commander,"dragon, water","Dragon, Fairy"
979,Annihilape,annihilape,annihilape,0979,1.2,56,true,/br/pokedex/annihilape,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/979.png,Annihilape,"Inner Focus, Vital Spirit","fighting, ghost","Flying, Psychic, Ghost, Fairy"
980,Clodsire,clodsire,clodsire,0980,1.8,223,true,/br/pokedex/clodsire,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/980.png,Clodsire,"Poison Point, Water Absorb","poison, ground","Water, Ice, Ground, Psychic"
981,Farigiraf,farigiraf,farigiraf,0981,3.2,160,true,/br/pokedex/farigiraf,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/981.png,Farigiraf,"Cud Chew, Armor Tail","normal, psychic","Bug, Dark"
982,Dudunsparce,dudunsparce,dudunsparce,0982,3.6,39.2,true,/br/pokedex/dudunsparce,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/982.png,Dudunsparce,"Run Away, Serene Grace",normal,Fighting
983,Kingambit,kingambit,kingambit,0983,2,120,true,/br/pokedex/kingambit,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/983.png,Kingambit,"Defiant, Supreme Overlord","dark, steel","Fire, Fighting, Ground"
984,Great Tusk,great-tusk,great-tusk,0984,2.2,320,true,/br/pokedex/great-tusk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/984.png,Great Tusk,Protosynthesis,"ground, fighting","Water, Grass, Ice, Flying, Psychic, Fairy"
985,Scream Tail,scream-tail,scream-tail,0985,1.2,8,true,/br/pokedex/scream-tail,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/985.png,Scream Tail,Protosynthesis,"fairy, psychic","Poison, Ghost, Steel"
986,Brute Bonnet,brute-bonnet,brute-bonnet,0986,1.2,21,true,/br/pokedex/brute-bonnet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/986.png,Brute Bonnet,Protosynthesis,"grass, dark","Fire, Ice, Fighting, Poison, Flying, Bug, Fairy"
987,Flutter Mane,flutter-mane,flutter-mane,0987,1.4,4,true,/br/pokedex/flutter-mane,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/987.png,Flutter Mane,Protosynthesis,"ghost, fairy","Ghost, Steel"
988,Slither Wing,slither-wing,slither-wing,0988,3.2,92,true,/br/pokedex/slither-wing,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/988.png,Slither Wing,Protosynthesis,"bug, fighting","Fire, Flying, Psychic, Fairy"
989,Sandy Shocks,sandy-shocks,sandy-shocks,0989,2.3,60,true,/br/pokedex/sandy-shocks,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/989.png,Sandy Shocks,Protosynthesis,"electric, ground","Water, Grass, Ice, Ground"
990,Iron Treads,iron-treads,iron-treads,0990,0.9,240,true,/br/pokedex/iron-treads,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/990.png,Iron Treads,Quark Drive,"ground, steel","Fire, Water, Fighting, Ground"
991,Iron Bundle,iron-bundle,iron-bundle,0991,0.6,11,true,/br/pokedex/iron-bundle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/991.png,Iron Bundle,Quark Drive,"ice, water","Grass, Electric, Fighting, Rock"
992,Iron Hands,iron-hands,iron-hands,0992,1.8,380.7,true,/br/pokedex/iron-hands,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/992.png,Iron Hands,Quark Drive,"fighting, electric","Ground, Psychic, Fairy"
993,Iron Jugulis,iron-jugulis,iron-jugulis,0993,1.3,111,true,/br/pokedex/iron-jugulis,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/993.png,Iron Jugulis,Quark Drive,"dark, flying","Electric, Ice, Rock, Fairy"
994,Iron Moth,iron-moth,iron-moth,0994,1.2,36,true,/br/pokedex/iron-moth,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/994.png,Iron Moth,Quark Drive,"fire, poison","Water, Ground, Psychic, Rock"
995,Iron Thorns,iron-thorns,iron-thorns,0995,1.6,303,true,/br/pokedex/iron-thorns,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/995.png,Iron Thorns,Quark Drive,"rock, electric","Water, Grass, Fighting, Ground"
996,Frigibax,frigibax,frigibax,0996,0.5,17,true,/br/pokedex/frigibax,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/996.png,Frigibax,Thermal Exchange,"dragon, ice","Fighting, Rock, Dragon, Steel, Fairy"
